"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0120162","GO:0120162","positive regulation of cold-induced thermogenesis","24/2045","104/18842",0.230769230769231,2.12623659958623,4.01853225712904,0.000260051447683894,0.0263048737250821,0.0247243775210117,"IL18/SMARCA4/GADD45G/PPARGC1A/HADH/LEP/PEMT/ELOVL3/OVOL2/CIDEA/EBF2/CXCR4/THRA/SFXN5/LPIN1/ADIPOQ/SCD/OXTR/ACSL1/G0S2/PER2/SLN/ADRB3/PRDM16",24
"GO:0003015","GO:0003015","heart process","45/2045","244/18842",0.184426229508197,1.69924646278408,3.83596679755712,0.000261210588663927,0.0263048737250821,0.0247243775210117,"DMD/CACNA1H/KCNE5/CLIC2/AVPR1A/ACE2/BIN1/CORIN/SCN2A/CACNA1D/GSN/TMIGD3/SRC/TRDN/STC1/ATP2B4/PLN/KCNIP2/GLP1R/TRPC1/CTNNA3/TAC1/KCNJ3/ATP2A3/KCNJ2/MYL2/DRD2/RGS2/HRC/ADM/SCN9A/RGS4/MYLK2/YAP1/ANK2/TACR3/CACNA2D1/GSTM2/SCN11A/SGCZ/JPH1/ABCC9/SPX/ADRB3/KCNJ12",45
"GO:0071300","GO:0071300","cellular response to retinoic acid","17/2045","63/18842",0.26984126984127,2.48623433073311,4.12291235371389,0.00028803476675996,0.0280481360602821,0.0263628980683485,"WNT7B/MYB/TBX1/LEP/WNT9B/ABCA1/OSR1/FZD7/DRD2/PTK7/RARA/SERPINF1/PAX2/BRINP2/BRINP3/ANKK1/RORB",17
"GO:0042693","GO:0042693","muscle cell fate commitment","7/2045","14/18842",0.5,4.60684596577017,4.71055727375853,0.000301814887859856,0.0280481360602821,0.0263628980683485,"TBX1/MEF2C/WT1/MYOD1/MYL2/MYF6/MYOG",7
"GO:0072075","GO:0072075","metanephric mesenchyme development","7/2045","14/18842",0.5,4.60684596577017,4.71055727375853,0.000301814887859856,0.0280481360602821,0.0263628980683485,"OSR1/WT1/SHH/PKD2/MYC/PAX2/STAT1",7
"GO:0090277","GO:0090277","positive regulation of peptide hormone secretion","24/2045","105/18842",0.228571428571429,2.10598672720922,3.96531146843401,0.000302955613394011,0.0280481360602821,0.0263628980683485,"BAIAP3/ABAT/DOC2B/PRKCA/IRS2/FGG/RAPGEF3/ITSN1/ABCC8/CACNG4/SLC30A8/SCT/DRD2/TCF7L2/NNAT/PRKN/GPLD1/CACNA2D1/PRKD1/GHRH/UCN3/MLXIPL/ACSL4/ILDR1",24
"GO:0043410","GO:0043410","positive regulation of MAPK cascade","70/2045","428/18842",0.163551401869159,1.50691223179398,3.70137728852116,0.000304310413305746,0.0280481360602821,0.0263628980683485,"WNT7B/RELL2/CIB1/PELI2/FGF7/ACTA2/TBX1/IL2RG/GADD45G/IGF2/LEP/MIR27B/IGFBP6/FCRL3/PRKCA/EGFR/FGF16/ELANE/CCR7/NTF3/MEF2C/MYDGF/IL1R1/NOD2/SRC/FGG/EDAR/CXCL17/FZD7/ITGA1/FGFR3/PYCARD/PDGFRA/FGF9/NODAL/INHBA/HTR2A/FGF17/FGF3/DRD2/CHRNA7/IGF1/FLT3/DUSP15/PDGFA/IL2RB/CRIPTO/ERBB2/KIT/OSM/ACKR3/RASGRP1/MT3/GFRAL/KDR/PDGFD/MID1/SPRY2/ERBB3/SH3RF2/ADRA2B/NRP1/IL11RA/AVPI1/DRD4/HGF/CCL21/ADRB3/FGF1/CLEC7A",70
"GO:0042157","GO:0042157","lipoprotein metabolic process","20/2045","81/18842",0.246913580246914,2.27498566210873,4.01238491058931,0.000321664357786134,0.0291535129606833,0.0274018597480035,"UGCG/NMT2/LEP/ABCA1/APOC3/APOA5/SAMD1/PPARA/ZDHHC12/NOTUM/ABHD17C/ZDHHC2/CTSD/HHATL/ANGPTL8/GPLD1/APOC2/ZDHHC22/DGAT2/LYPLA1",20
"GO:0003002","GO:0003002","regionalization","45/2045","247/18842",0.182186234817814,1.6786078417786,3.74586420284943,0.000345598900860244,0.0308092921783279,0.0289581534940349,"WNT7B/HOXA6/TBX1/FOXJ1/SEMA3F/PCSK5/OSR1/FZD5/MEF2C/WT1/SHH/BMPR1B/DNAH11/HES2/HOXA7/BHLHE41/PTCH1/NTF4/PKD2/C3/GREM2/NODAL/RELN/HES4/HOXB5/PIERCE1/MICAL2/WNT8A/TIGD5/WLS/HOXA3/CRIPTO/FOLR1/CIROZ/PAX2/SFRP1/CRIPTO3/DAND5/HOXA9/NRP1/DNAAF11/TIFAB/CRB2/CFAP45/HOXB6",45
"GO:0002793","GO:0002793","positive regulation of peptide secretion","24/2045","106/18842",0.226415094339623,2.08611892789593,3.91268284200544,0.000351968153842278,0.030871013235392,0.029016166116783,"BAIAP3/ABAT/DOC2B/PRKCA/IRS2/FGG/RAPGEF3/ITSN1/ABCC8/CACNG4/SLC30A8/SCT/DRD2/TCF7L2/NNAT/PRKN/GPLD1/CACNA2D1/PRKD1/GHRH/UCN3/MLXIPL/ACSL4/ILDR1",24
"GO:0042692","GO:0042692","muscle cell differentiation","61/2045","365/18842",0.167123287671233,1.53982248718893,3.633828648636,0.00040692449895196,0.0349355645564037,0.0328365038368762,"SMYD1/DMD/CACNA1H/TBX1/AVPR1A/IGF2/KLHL40/BIN1/MEF2C/WT1/SHH/KCNH1/FHOD3/FER1L5/BHLHE41/LAMA2/FZD7/AKAP6/PPARA/ALPK3/PDGFRA/ACTA1/FLNC/SDC1/MYOD1/MYL2/TMOD2/RBPMS2/CCN3/NFATC2/IGF1/MYOZ2/MIR145/RGS2/MYMX/MYH3/ADM/SOX6/CAMK1/RGS4/MYMK/MYOM1/KIT/LAMC1/CACYBP/ANK2/FBXO40/ADAMTS5/CALR/XBP1/POPDC1/SGCZ/PRKD1/SCGB3A1/TCF23/SORBS2/MYF6/MYOG/CD9/CSRP1/PRDM16",61
"GO:0007189","GO:0007189","adenylate cyclase-activating G protein-coupled receptor signaling pathway","37/2045","193/18842",0.191709844559585,1.76635544801551,3.73391045795077,0.000411157802796954,0.0349355645564037,0.0328365038368762,"GPR68/PDE3B/GNAI1/ABCA1/PRKCA/ATP2B4/AKAP6/ADGRG2/MRAP2/RAPGEF3/GLP1R/ADCY5/MRGPRX4/TAC1/LPAR2/GNAL/PTGER3/MRAP/SCT/MAS1/ADM/CXCL10/GNG2/TACR3/HTR4/TRH/CXCR3/GHRH/CXCL11/GALR1/UCN3/GPHA2/ADCY1/SCTR/GPR6/PRKAR2B/ADRB3",37
"GO:0021783","GO:0021783","preganglionic parasympathetic fiber development","6/2045","11/18842",0.545454545454545,5.02565014447655,4.65991988150585,0.000462051144134574,0.0386559095662125,0.0363333164614971,"TBX1/SEMA3F/ACKR3/NRP1/PLXNA4/PLXNA3",6
