"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:2001251","GO:2001251","negative regulation of chromosome organization","24/1430","105/18842",0.228571428571429,3.01170829170829,5.92386689093157,8.2643128348912e-07,4.57956921574833e-05,4.57956921574833e-05,"ENSG00000166851/ENSG00000071539/ENSG00000089685/ENSG00000156970/ENSG00000164109/ENSG00000117724/ENSG00000169679/ENSG00000143228/ENSG00000122952/ENSG00000140451/ENSG00000137812/ENSG00000177602/ENSG00000134057/ENSG00000152253/ENSG00000161888/ENSG00000134690/ENSG00000117399/ENSG00000165480/ENSG00000121101/ENSG00000154839/ENSG00000178999/ENSG00000135476/ENSG00000080986/ENSG00000112742",24
"GO:0051231","GO:0051231","spindle elongation","8/1430","13/18842",0.615384615384615,8.10844540075309,7.34730967154827,9.83542504691167e-07,5.38824819899558e-05,5.38824819899558e-05,"ENSG00000089685/ENSG00000161800/ENSG00000137807/ENSG00000090889/ENSG00000134690/ENSG00000138160/ENSG00000178999/ENSG00000226650",8
"GO:0033260","GO:0033260","nuclear DNA replication","13/1430","36/18842",0.361111111111111,4.75808080808081,6.46792258324595,1.15847984212095e-06,6.27531608861247e-05,6.27531608861247e-05,"ENSG00000139618/ENSG00000167513/ENSG00000159147/ENSG00000073111/ENSG00000101003/ENSG00000168496/ENSG00000167900/ENSG00000197299/ENSG00000138346/ENSG00000097046/ENSG00000051180/ENSG00000093009/ENSG00000104738",13
"GO:0051315","GO:0051315","attachment of mitotic spindle microtubules to kinetochore","11/1430","26/18842",0.423076923076923,5.57455621301775,6.68909947860143,1.23076599465685e-06,6.5928031780452e-05,6.5928031780452e-05,"ENSG00000089685/ENSG00000167513/ENSG00000143228/ENSG00000142945/ENSG00000170312/ENSG00000138778/ENSG00000134690/ENSG00000165480/ENSG00000154839/ENSG00000178999/ENSG00000080986",11
"GO:0007218","GO:0007218","neuropeptide signaling pathway","25/1430","115/18842",0.217391304347826,2.86439647309213,5.74709997285572,1.32915112119781e-06,7.041579731093e-05,7.041579731093e-05,"ENSG00000182631/ENSG00000152034/ENSG00000288611/ENSG00000116014/ENSG00000102109/ENSG00000180269/ENSG00000109255/ENSG00000182687/ENSG00000164326/ENSG00000128285/ENSG00000182379/ENSG00000110148/ENSG00000101850/ENSG00000163794/ENSG00000180616/ENSG00000108018/ENSG00000176136/ENSG00000183971/ENSG00000156395/ENSG00000069482/ENSG00000131096/ENSG00000101188/ENSG00000116329/ENSG00000162009/ENSG00000139572",25
"GO:0006261","GO:0006261","DNA-templated DNA replication","32/1430","171/18842",0.187134502923977,2.46572608677872,5.51775924921111,1.6372614137579e-06,8.57960573448568e-05,8.57960573448568e-05,"ENSG00000234602/ENSG00000139618/ENSG00000129173/ENSG00000167513/ENSG00000159147/ENSG00000073111/ENSG00000165891/ENSG00000101003/ENSG00000111602/ENSG00000189057/ENSG00000169689/ENSG00000168496/ENSG00000065328/ENSG00000104889/ENSG00000167900/ENSG00000147536/ENSG00000174371/ENSG00000091651/ENSG00000197299/ENSG00000138346/ENSG00000140534/ENSG00000100479/ENSG00000085840/ENSG00000154920/ENSG00000097046/ENSG00000143476/ENSG00000160949/ENSG00000051180/ENSG00000093009/ENSG00000094804/ENSG00000051341/ENSG00000104738",32
"GO:1901970","GO:1901970","positive regulation of mitotic sister chromatid separation","10/1430","22/18842",0.454545454545455,5.98919262555626,6.7100764289637,1.70316514183964e-06,8.82898833205258e-05,8.82898833205258e-05,"ENSG00000175063/ENSG00000166851/ENSG00000089685/ENSG00000134690/ENSG00000117399/ENSG00000165480/ENSG00000126787/ENSG00000154839/ENSG00000178999/ENSG00000135476",10
"GO:0007346","GO:0007346","regulation of mitotic cell cycle","67/1430","492/18842",0.136178861788618,1.79432315651828,5.11631652809434,2.06654822232647e-06,0.00010598754233868,0.00010598754233868,"ENSG00000234602/ENSG00000175063/ENSG00000164045/ENSG00000185499/ENSG00000166851/ENSG00000071539/ENSG00000162670/ENSG00000158402/ENSG00000089685/ENSG00000123975/ENSG00000159147/ENSG00000156970/ENSG00000164109/ENSG00000165891/ENSG00000144554/ENSG00000111602/ENSG00000123473/ENSG00000117724/ENSG00000169679/ENSG00000143228/ENSG00000122952/ENSG00000148773/ENSG00000137812/ENSG00000129514/ENSG00000147889/ENSG00000164362/ENSG00000111206/ENSG00000177602/ENSG00000122641/ENSG00000137090/ENSG00000170312/ENSG00000197299/ENSG00000134057/ENSG00000138778/ENSG00000213886/ENSG00000156509/ENSG00000152253/ENSG00000118193/ENSG00000161888/ENSG00000134690/ENSG00000117399/ENSG00000140534/ENSG00000175305/ENSG00000171848/ENSG00000085840/ENSG00000109062/ENSG00000087586/ENSG00000154920/ENSG00000011426/ENSG00000165480/ENSG00000126787/ENSG00000092853/ENSG00000101412/ENSG00000097046/ENSG00000143476/ENSG00000149554/ENSG00000184661/ENSG00000121101/ENSG00000154839/ENSG00000105173/ENSG00000094804/ENSG00000178999/ENSG00000135476/ENSG00000080986/ENSG00000117650/ENSG00000127564/ENSG00000112742",67
"GO:0032200","GO:0032200","telomere organization","34/1430","190/18842",0.178947368421053,2.35785057048215,5.39090576719337,2.2536861089446e-06,0.00011436863927602,0.00011436863927602,"ENSG00000278637/ENSG00000139618/ENSG00000158406/ENSG00000270882/ENSG00000197238/ENSG00000160957/ENSG00000197061/ENSG00000140451/ENSG00000135549/ENSG00000168496/ENSG00000277775/ENSG00000287080/ENSG00000164362/ENSG00000275379/ENSG00000174371/ENSG00000197299/ENSG00000276180/ENSG00000197153/ENSG00000270276/ENSG00000138346/ENSG00000273542/ENSG00000274750/ENSG00000278705/ENSG00000277157/ENSG00000286522/ENSG00000278828/ENSG00000181085/ENSG00000273983/ENSG00000051180/ENSG00000276966/ENSG00000178999/ENSG00000197837/ENSG00000274618/ENSG00000117650",34
"GO:0045638","GO:0045638","negative regulation of myeloid cell differentiation","20/1430","82/18842",0.24390243902439,3.21371311615214,5.75714955908351,2.29119306109103e-06,0.000115060851536665,0.000115060851536665,"ENSG00000278637/ENSG00000178752/ENSG00000170498/ENSG00000158406/ENSG00000270882/ENSG00000197238/ENSG00000116014/ENSG00000197061/ENSG00000164326/ENSG00000122641/ENSG00000123999/ENSG00000276180/ENSG00000270276/ENSG00000273542/ENSG00000110680/ENSG00000278705/ENSG00000277157/ENSG00000276966/ENSG00000197837/ENSG00000274618",20
"GO:0002065","GO:0002065","columnar/cuboidal epithelial cell differentiation","16/1430","56/18842",0.285714285714286,3.76463536463536,5.93759235603424,2.52233105032774e-06,0.000125362453542578,0.000125362453542578,"ENSG00000234602/ENSG00000047936/ENSG00000129654/ENSG00000152591/ENSG00000004848/ENSG00000142731/ENSG00000136574/ENSG00000064195/ENSG00000176887/ENSG00000138795/ENSG00000101213/ENSG00000162004/ENSG00000130700/ENSG00000173404/ENSG00000131096/ENSG00000152669",16
"GO:0032963","GO:0032963","collagen metabolic process","23/1430","105/18842",0.219047619047619,2.88622044622045,5.55434348827733,3.036087197263e-06,0.000149356901816377,0.000149356901816377,"ENSG00000275896/ENSG00000180210/ENSG00000141570/ENSG00000262406/ENSG00000149968/ENSG00000137745/ENSG00000100985/ENSG00000260428/ENSG00000207611/ENSG00000166396/ENSG00000099953/ENSG00000122641/ENSG00000196611/ENSG00000141696/ENSG00000078098/ENSG00000108821/ENSG00000196415/ENSG00000187045/ENSG00000163794/ENSG00000138316/ENSG00000130635/ENSG00000166670/ENSG00000157613",23
"GO:0051256","GO:0051256","mitotic spindle midzone assembly","7/1430","11/18842",0.636363636363636,8.38486967577877,7.02098670558243,3.59304524328428e-06,0.000174912276791743,0.000174912276791743,"ENSG00000089685/ENSG00000161800/ENSG00000137807/ENSG00000090889/ENSG00000134690/ENSG00000178999/ENSG00000226650",7
"GO:0040029","GO:0040029","epigenetic regulation of gene expression","51/1430","346/18842",0.147398843930636,1.94216015198674,5.06896785808467,3.62813268599342e-06,0.000174912276791743,0.000174912276791743,"ENSG00000196866/ENSG00000276043/ENSG00000180573/ENSG00000196787/ENSG00000278677/ENSG00000196747/ENSG00000141570/ENSG00000128383/ENSG00000149948/ENSG00000187516/ENSG00000104147/ENSG00000106689/ENSG00000143194/ENSG00000141582/ENSG00000203811/ENSG00000229674/ENSG00000134668/ENSG00000111701/ENSG00000277775/ENSG00000287080/ENSG00000275379/ENSG00000184270/ENSG00000276903/ENSG00000274997/ENSG00000181218/ENSG00000269466/ENSG00000113368/ENSG00000197153/ENSG00000115163/ENSG00000187837/ENSG00000184260/ENSG00000187690/ENSG00000274750/ENSG00000119969/ENSG00000286522/ENSG00000278828/ENSG00000170786/ENSG00000184937/ENSG00000149554/ENSG00000240498/ENSG00000273983/ENSG00000276747/ENSG00000203852/ENSG00000104953/ENSG00000277075/ENSG00000188486/ENSG00000173894/ENSG00000106462/ENSG00000278463/ENSG00000183598/ENSG00000156802",51
"GO:0051383","GO:0051383","kinetochore organization","12/1430","34/18842",0.352941176470588,4.65043192102016,6.1053148898865,3.96102168614928e-06,0.000189070153949759,0.000189070153949759,"ENSG00000104147/ENSG00000117724/ENSG00000143228/ENSG00000102384/ENSG00000169689/ENSG00000203760/ENSG00000269466/ENSG00000138778/ENSG00000115163/ENSG00000126787/ENSG00000123485/ENSG00000123219",12
"GO:0006260","GO:0006260","DNA replication","47/1430","313/18842",0.150159744408946,1.97853839451284,5.00287570335773,5.20625917505568e-06,0.000246072308656308,0.000246072308656308,"ENSG00000175643/ENSG00000234602/ENSG00000139618/ENSG00000164045/ENSG00000129173/ENSG00000167513/ENSG00000159147/ENSG00000073111/ENSG00000165891/ENSG00000101003/ENSG00000146857/ENSG00000160957/ENSG00000176890/ENSG00000111602/ENSG00000189057/ENSG00000169689/ENSG00000168496/ENSG00000065328/ENSG00000104889/ENSG00000159259/ENSG00000101213/ENSG00000167900/ENSG00000145386/ENSG00000147536/ENSG00000174371/ENSG00000091651/ENSG00000170312/ENSG00000197299/ENSG00000138346/ENSG00000131153/ENSG00000140534/ENSG00000163794/ENSG00000100479/ENSG00000085840/ENSG00000171320/ENSG00000154920/ENSG00000166803/ENSG00000097046/ENSG00000143476/ENSG00000160949/ENSG00000149554/ENSG00000051180/ENSG00000093009/ENSG00000127586/ENSG00000094804/ENSG00000051341/ENSG00000104738",47
"GO:0022617","GO:0022617","extracellular matrix disassembly","18/1430","73/18842",0.246575342465753,3.24893189002778,5.51712507923199,6.16145228764786e-06,0.000288391859016994,0.000288391859016993,"ENSG00000275896/ENSG00000151651/ENSG00000130055/ENSG00000160867/ENSG00000262406/ENSG00000149968/ENSG00000011422/ENSG00000137745/ENSG00000100985/ENSG00000105707/ENSG00000099953/ENSG00000196611/ENSG00000078098/ENSG00000167749/ENSG00000187045/ENSG00000204983/ENSG00000166670/ENSG00000159753",18
"GO:1901989","GO:1901989","positive regulation of cell cycle phase transition","23/1430","110/18842",0.209090909090909,2.75502860775588,5.29034667725124,6.96265665358885e-06,0.000322759305066844,0.000322759305066844,"ENSG00000175063/ENSG00000164045/ENSG00000166851/ENSG00000158402/ENSG00000089685/ENSG00000123473/ENSG00000164362/ENSG00000170312/ENSG00000134057/ENSG00000117399/ENSG00000175305/ENSG00000171848/ENSG00000165480/ENSG00000126787/ENSG00000097046/ENSG00000143476/ENSG00000101447/ENSG00000181085/ENSG00000154839/ENSG00000105173/ENSG00000094804/ENSG00000135476/ENSG00000106462",23
"GO:1902969","GO:1902969","mitotic DNA replication","8/1430","16/18842",0.5,6.58811188811189,6.40828357533731,7.99419904219213e-06,0.000366384658959147,0.000366384658959147,"ENSG00000139618/ENSG00000167513/ENSG00000073111/ENSG00000101003/ENSG00000167900/ENSG00000051180/ENSG00000093009/ENSG00000104738",8
"GO:0000022","GO:0000022","mitotic spindle elongation","7/1430","12/18842",0.583333333333333,7.68613053613054,6.6395092233204,8.05575064295159e-06,0.000366384658959147,0.000366384658959147,"ENSG00000089685/ENSG00000161800/ENSG00000137807/ENSG00000090889/ENSG00000134690/ENSG00000178999/ENSG00000226650",7
"GO:0006310","GO:0006310","DNA recombination","49/1430","338/18842",0.144970414201183,1.91016261844664,4.83882815592416,8.88604691235665e-06,0.000400370394060481,0.000400370394060481,"ENSG00000085999/ENSG00000175643/ENSG00000276043/ENSG00000139618/ENSG00000166851/ENSG00000071539/ENSG00000117586/ENSG00000131747/ENSG00000127423/ENSG00000073111/ENSG00000121211/ENSG00000184357/ENSG00000196584/ENSG00000160957/ENSG00000029993/ENSG00000144554/ENSG00000111602/ENSG00000169689/ENSG00000140451/ENSG00000182459/ENSG00000168496/ENSG00000164362/ENSG00000111247/ENSG00000147536/ENSG00000174371/ENSG00000185480/ENSG00000197299/ENSG00000124610/ENSG00000136492/ENSG00000196074/ENSG00000187475/ENSG00000187837/ENSG00000131153/ENSG00000154920/ENSG00000119969/ENSG00000097046/ENSG00000217442/ENSG00000197275/ENSG00000160949/ENSG00000149554/ENSG00000124575/ENSG00000051180/ENSG00000093009/ENSG00000168298/ENSG00000182481/ENSG00000121152/ENSG00000188486/ENSG00000051341/ENSG00000104738",49
"GO:0000076","GO:0000076","DNA replication checkpoint signaling","10/1430","26/18842",0.384615384615385,5.06777837547068,5.94806860892793,1.05563661011027e-05,0.000471224453457558,0.000471224453457558,"ENSG00000167513/ENSG00000159147/ENSG00000111602/ENSG00000138346/ENSG00000140534/ENSG00000085840/ENSG00000092853/ENSG00000097046/ENSG00000093009/ENSG00000094804",10
"GO:0048729","GO:0048729","tissue morphogenesis","56/1430","408/18842",0.137254901960784,1.80850130261895,4.73147639970543,1.10926928843831e-05,0.000490622682528539,0.000490622682528539,"ENSG00000251493/ENSG00000162849/ENSG00000168743/ENSG00000164690/ENSG00000171360/ENSG00000171236/ENSG00000171345/ENSG00000262406/ENSG00000179528/ENSG00000149948/ENSG00000136574/ENSG00000111602/ENSG00000064195/ENSG00000123473/ENSG00000165731/ENSG00000183072/ENSG00000176887/ENSG00000101306/ENSG00000174672/ENSG00000197079/ENSG00000160973/ENSG00000273706/ENSG00000188095/ENSG00000260428/ENSG00000186193/ENSG00000129991/ENSG00000126550/ENSG00000075891/ENSG00000130700/ENSG00000197616/ENSG00000075275/ENSG00000108417/ENSG00000094796/ENSG00000069764/ENSG00000204610/ENSG00000137573/ENSG00000164532/ENSG00000109062/ENSG00000156925/ENSG00000143632/ENSG00000188064/ENSG00000152192/ENSG00000185008/ENSG00000153976/ENSG00000184937/ENSG00000117407/ENSG00000110492/ENSG00000107984/ENSG00000130635/ENSG00000138083/ENSG00000135744/ENSG00000159753/ENSG00000131737/ENSG00000170577/ENSG00000169245/ENSG00000107485",56
"GO:1901992","GO:1901992","positive regulation of mitotic cell cycle phase transition","20/1430","91/18842",0.21978021978022,2.89587335741182,5.19533392959211,1.24824495702446e-05,0.000547071721619539,0.000547071721619539,"ENSG00000175063/ENSG00000164045/ENSG00000166851/ENSG00000158402/ENSG00000089685/ENSG00000123473/ENSG00000164362/ENSG00000170312/ENSG00000134057/ENSG00000117399/ENSG00000175305/ENSG00000171848/ENSG00000165480/ENSG00000126787/ENSG00000097046/ENSG00000143476/ENSG00000154839/ENSG00000105173/ENSG00000094804/ENSG00000135476",20
"GO:0000086","GO:0000086","G2/M transition of mitotic cell cycle","25/1430","131/18842",0.190839694656489,2.51454652218011,4.98500307764254,1.53383812541334e-05,0.000666183207443036,0.000666183207443036,"ENSG00000164045/ENSG00000166851/ENSG00000158402/ENSG00000089685/ENSG00000165304/ENSG00000159147/ENSG00000117724/ENSG00000174672/ENSG00000111206/ENSG00000145386/ENSG00000170312/ENSG00000197299/ENSG00000134057/ENSG00000118193/ENSG00000140534/ENSG00000085840/ENSG00000087586/ENSG00000092853/ENSG00000097046/ENSG00000143476/ENSG00000149554/ENSG00000094804/ENSG00000178999/ENSG00000117650/ENSG00000127564",25
"GO:0051445","GO:0051445","regulation of meiotic cell cycle","15/1430","57/18842",0.263157894736842,3.46742730953257,5.34652817272949,1.55738082696613e-05,0.000670369014893189,0.000670369014893189,"ENSG00000164045/ENSG00000071539/ENSG00000158402/ENSG00000146857/ENSG00000122952/ENSG00000137812/ENSG00000111247/ENSG00000137090/ENSG00000143452/ENSG00000156509/ENSG00000117399/ENSG00000066279/ENSG00000181085/ENSG00000127564/ENSG00000112742",15
"GO:0051255","GO:0051255","spindle midzone assembly","7/1430","13/18842",0.538461538461538,7.09488972565896,6.29969560202432,1.63066601375887e-05,0.000689600074765922,0.000689600074765922,"ENSG00000089685/ENSG00000161800/ENSG00000137807/ENSG00000090889/ENSG00000134690/ENSG00000178999/ENSG00000226650",7
"GO:1901993","GO:1901993","regulation of meiotic cell cycle phase transition","7/1430","13/18842",0.538461538461538,7.09488972565896,6.29969560202432,1.63066601375887e-05,0.000689600074765922,0.000689600074765922,"ENSG00000164045/ENSG00000158402/ENSG00000122952/ENSG00000137812/ENSG00000181085/ENSG00000127564/ENSG00000112742",7
"GO:0051382","GO:0051382","kinetochore assembly","11/1430","33/18842",0.333333333333333,4.39207459207459,5.58901370880574,1.8770558989966e-05,0.000786894477309794,0.000786894477309794,"ENSG00000104147/ENSG00000117724/ENSG00000102384/ENSG00000169689/ENSG00000203760/ENSG00000269466/ENSG00000138778/ENSG00000115163/ENSG00000126787/ENSG00000123485/ENSG00000123219",11
"GO:0030261","GO:0030261","chromosome condensation","13/1430","45/18842",0.288888888888889,3.80646464646465,5.40153539362334,1.9203956829767e-05,0.000798123067899195,0.000798123067899196,"ENSG00000166851/ENSG00000131747/ENSG00000184357/ENSG00000149948/ENSG00000170312/ENSG00000124610/ENSG00000134057/ENSG00000187475/ENSG00000187837/ENSG00000124575/ENSG00000168298/ENSG00000109805/ENSG00000121152",13
"GO:0046883","GO:0046883","regulation of hormone secretion","37/1430","236/18842",0.156779661016949,2.06576389711983,4.72156705470684,1.94338524729415e-05,0.000798542497970071,0.000798542497970071,"ENSG00000104321/ENSG00000118702/ENSG00000099985/ENSG00000170498/ENSG00000075461/ENSG00000164756/ENSG00000116014/ENSG00000176887/ENSG00000174672/ENSG00000109255/ENSG00000163623/ENSG00000106327/ENSG00000163394/ENSG00000164326/ENSG00000136573/ENSG00000118785/ENSG00000169427/ENSG00000122641/ENSG00000121853/ENSG00000123999/ENSG00000171564/ENSG00000177542/ENSG00000169836/ENSG00000139515/ENSG00000159224/ENSG00000163794/ENSG00000164047/ENSG00000111537/ENSG00000095752/ENSG00000069482/ENSG00000070031/ENSG00000183682/ENSG00000178394/ENSG00000070985/ENSG00000135744/ENSG00000100078/ENSG00000162009",37
"GO:0030219","GO:0030219","megakaryocyte differentiation","15/1430","58/18842",0.258620689655172,3.40764408005787,5.2626914380641,1.9545325608892e-05,0.000798542497970071,0.000798542497970071,"ENSG00000278637/ENSG00000158406/ENSG00000270882/ENSG00000197238/ENSG00000197061/ENSG00000090534/ENSG00000276180/ENSG00000270276/ENSG00000273542/ENSG00000278705/ENSG00000277157/ENSG00000095752/ENSG00000276966/ENSG00000197837/ENSG00000274618",15
"GO:0051984","GO:0051984","positive regulation of chromosome segregation","10/1430","28/18842",0.357142857142857,4.70579420579421,5.62361276469954,2.26613611891404e-05,0.000918070775570134,0.000918070775570134,"ENSG00000089685/ENSG00000170312/ENSG00000134057/ENSG00000134690/ENSG00000165480/ENSG00000154839/ENSG00000109805/ENSG00000094804/ENSG00000121152/ENSG00000178999",10
"GO:0051447","GO:0051447","negative regulation of meiotic cell cycle","8/1430","18/18842",0.444444444444444,5.85609945609946,5.90695323429823,2.36802358913904e-05,0.00095135347693661,0.00095135347693661,"ENSG00000071539/ENSG00000122952/ENSG00000137812/ENSG00000137090/ENSG00000143452/ENSG00000156509/ENSG00000127564/ENSG00000112742",8
"GO:0051988","GO:0051988","regulation of attachment of spindle microtubules to kinetochore","9/1430","23/18842",0.391304347826087,5.15591365156583,5.71515254380716,2.5037027501454e-05,0.000997549665987683,0.000997549665987683,"ENSG00000089685/ENSG00000161800/ENSG00000076382/ENSG00000170312/ENSG00000134057/ENSG00000134690/ENSG00000114346/ENSG00000178999/ENSG00000117650",9
"GO:0046879","GO:0046879","hormone secretion","40/1430","268/18842",0.149253731343284,1.96660056361549,4.56727734558778,2.94268493466583e-05,0.00116284295655934,0.00116284295655934,"ENSG00000251493/ENSG00000104321/ENSG00000118702/ENSG00000099985/ENSG00000170498/ENSG00000075461/ENSG00000164756/ENSG00000116014/ENSG00000182759/ENSG00000176887/ENSG00000174672/ENSG00000109255/ENSG00000163623/ENSG00000106327/ENSG00000163394/ENSG00000164326/ENSG00000136573/ENSG00000118785/ENSG00000169427/ENSG00000122641/ENSG00000176406/ENSG00000121853/ENSG00000123999/ENSG00000171564/ENSG00000177542/ENSG00000169836/ENSG00000139515/ENSG00000159224/ENSG00000163794/ENSG00000164047/ENSG00000111537/ENSG00000095752/ENSG00000069482/ENSG00000070031/ENSG00000183682/ENSG00000178394/ENSG00000070985/ENSG00000135744/ENSG00000100078/ENSG00000162009",40
"GO:0045835","GO:0045835","negative regulation of meiotic nuclear division","6/1430","10/18842",0.6,7.90573426573427,6.25975454420086,3.04179958884371e-05,0.00117316126542524,0.00117316126542524,"ENSG00000071539/ENSG00000122952/ENSG00000137812/ENSG00000137090/ENSG00000143452/ENSG00000156509",6
"GO:0051307","GO:0051307","meiotic chromosome separation","6/1430","10/18842",0.6,7.90573426573427,6.25975454420086,3.04179958884371e-05,0.00117316126542524,0.00117316126542524,"ENSG00000122952/ENSG00000137812/ENSG00000181085/ENSG00000121152/ENSG00000135476/ENSG00000112742",6
"GO:0070106","GO:0070106","interleukin-27-mediated signaling pathway","6/1430","10/18842",0.6,7.90573426573427,6.25975454420086,3.04179958884371e-05,0.00117316126542524,0.00117316126542524,"ENSG00000197272/ENSG00000111331/ENSG00000089127/ENSG00000111335/ENSG00000157601/ENSG00000135114",6
"GO:0044839","GO:0044839","cell cycle G2/M phase transition","26/1430","146/18842",0.178082191780822,2.34645080946451,4.68045672570388,3.687506093318e-05,0.00141091006951477,0.00141091006951477,"ENSG00000164045/ENSG00000166851/ENSG00000158402/ENSG00000089685/ENSG00000165304/ENSG00000159147/ENSG00000117724/ENSG00000174672/ENSG00000111206/ENSG00000145386/ENSG00000170312/ENSG00000197299/ENSG00000134057/ENSG00000118193/ENSG00000140534/ENSG00000085840/ENSG00000087586/ENSG00000092853/ENSG00000097046/ENSG00000143476/ENSG00000149554/ENSG00000094804/ENSG00000178999/ENSG00000080986/ENSG00000117650/ENSG00000127564",26
"GO:1902101","GO:1902101","positive regulation of metaphase/anaphase transition of cell cycle","8/1430","19/18842",0.421052631578947,5.54788369525212,5.68378175253667,3.81818840105495e-05,0.00144940836862094,0.00144940836862094,"ENSG00000175063/ENSG00000166851/ENSG00000117399/ENSG00000165480/ENSG00000126787/ENSG00000181085/ENSG00000154839/ENSG00000135476",8
"GO:0009914","GO:0009914","hormone transport","41/1430","281/18842",0.145907473309609,1.9225095189508,4.4649746241104,4.01666031227138e-05,0.00151283745042659,0.00151283745042659,"ENSG00000251493/ENSG00000104321/ENSG00000118702/ENSG00000099985/ENSG00000170498/ENSG00000075461/ENSG00000164756/ENSG00000116014/ENSG00000182759/ENSG00000176887/ENSG00000174672/ENSG00000109255/ENSG00000163623/ENSG00000106327/ENSG00000163394/ENSG00000164326/ENSG00000136573/ENSG00000118785/ENSG00000169427/ENSG00000122641/ENSG00000176406/ENSG00000121853/ENSG00000123999/ENSG00000171564/ENSG00000177542/ENSG00000169836/ENSG00000139515/ENSG00000159224/ENSG00000163794/ENSG00000164047/ENSG00000103257/ENSG00000111537/ENSG00000095752/ENSG00000069482/ENSG00000070031/ENSG00000183682/ENSG00000178394/ENSG00000070985/ENSG00000135744/ENSG00000100078/ENSG00000162009",41
"GO:0031570","GO:0031570","DNA integrity checkpoint signaling","23/1430","122/18842",0.188524590163934,2.48404218732088,4.71269034153751,4.05157714923099e-05,0.00151415918111958,0.00151415918111958,"ENSG00000139618/ENSG00000185499/ENSG00000166851/ENSG00000167513/ENSG00000159147/ENSG00000144554/ENSG00000111602/ENSG00000170312/ENSG00000197299/ENSG00000136492/ENSG00000138346/ENSG00000140534/ENSG00000085840/ENSG00000154920/ENSG00000092853/ENSG00000101412/ENSG00000097046/ENSG00000143476/ENSG00000149554/ENSG00000051180/ENSG00000093009/ENSG00000094804/ENSG00000188486",23
"GO:0045071","GO:0045071","negative regulation of viral genome replication","13/1430","48/18842",0.270833333333333,3.56856060606061,5.10618433828346,4.09568575750173e-05,0.00151886931053199,0.00151886931053199,"ENSG00000128383/ENSG00000149948/ENSG00000187608/ENSG00000185745/ENSG00000179750/ENSG00000111331/ENSG00000089127/ENSG00000111335/ENSG00000171855/ENSG00000157601/ENSG00000134321/ENSG00000135114/ENSG00000197110",13
"GO:0009072","GO:0009072","aromatic amino acid metabolic process","12/1430","42/18842",0.285714285714286,3.76463536463536,5.14019084719683,4.51961541620077e-05,0.00166328747492396,0.00166328747492396,"ENSG00000180176/ENSG00000117009/ENSG00000131203/ENSG00000153086/ENSG00000009765/ENSG00000188676/ENSG00000171759/ENSG00000186603/ENSG00000104951/ENSG00000103485/ENSG00000151790/ENSG00000113924",12
"GO:0033044","GO:0033044","regulation of chromosome organization","37/1430","246/18842",0.150406504065041,1.98178975496049,4.4419324006048,4.87872871089702e-05,0.00178184478145716,0.00178184478145716,"ENSG00000175643/ENSG00000175063/ENSG00000166851/ENSG00000071539/ENSG00000089685/ENSG00000156970/ENSG00000164109/ENSG00000117724/ENSG00000169679/ENSG00000143228/ENSG00000013810/ENSG00000122952/ENSG00000140451/ENSG00000137812/ENSG00000135549/ENSG00000168496/ENSG00000177602/ENSG00000170312/ENSG00000134057/ENSG00000138778/ENSG00000152253/ENSG00000161888/ENSG00000134690/ENSG00000117399/ENSG00000165480/ENSG00000126787/ENSG00000181085/ENSG00000121101/ENSG00000154839/ENSG00000109805/ENSG00000094804/ENSG00000121152/ENSG00000178999/ENSG00000135476/ENSG00000080986/ENSG00000117650/ENSG00000112742",37
"GO:0001501","GO:0001501","skeletal system development","47/1430","341/18842",0.13782991202346,1.81607776387835,4.35819639129424,4.94686015723806e-05,0.00179314382090562,0.00179314382090562,"ENSG00000108813/ENSG00000164692/ENSG00000038427/ENSG00000170689/ENSG00000139219/ENSG00000125813/ENSG00000149948/ENSG00000090932/ENSG00000060718/ENSG00000064195/ENSG00000132031/ENSG00000176887/ENSG00000163064/ENSG00000157766/ENSG00000105664/ENSG00000137745/ENSG00000105880/ENSG00000273706/ENSG00000123388/ENSG00000260428/ENSG00000083782/ENSG00000104415/ENSG00000068078/ENSG00000277893/ENSG00000123999/ENSG00000069011/ENSG00000138696/ENSG00000108821/ENSG00000123500/ENSG00000130287/ENSG00000137573/ENSG00000115844/ENSG00000140937/ENSG00000197599/ENSG00000109705/ENSG00000125879/ENSG00000156925/ENSG00000188064/ENSG00000138829/ENSG00000166509/ENSG00000183682/ENSG00000110492/ENSG00000130635/ENSG00000145681/ENSG00000185269/ENSG00000170577/ENSG00000107485",47
"GO:0048663","GO:0048663","neuron fate commitment","9/1430","25/18842",0.36,4.74344055944056,5.36736855714402,5.44658933711002e-05,0.00195955277568712,0.00195955277568712,"ENSG00000130711/ENSG00000164690/ENSG00000130675/ENSG00000139352/ENSG00000104413/ENSG00000152192/ENSG00000159556/ENSG00000136535/ENSG00000007372",9
"GO:0030574","GO:0030574","collagen catabolic process","12/1430","43/18842",0.27906976744186,3.67708570499268,5.03645308903732,5.83941061508111e-05,0.00208531841298563,0.00208531841298563,"ENSG00000275896/ENSG00000262406/ENSG00000149968/ENSG00000137745/ENSG00000100985/ENSG00000099953/ENSG00000196611/ENSG00000078098/ENSG00000196415/ENSG00000187045/ENSG00000138316/ENSG00000166670",12
